(40, 2, 2)
(40, 2, 3)
(40, 3, 2)
(40, 4, 2)
(40, 5, 2)
(40, 6, 2)
(41, 2, 2)
(41, 2, 3)
(41, 3, 2)
(41, 4, 2)
(41, 5, 2)
(41, 6, 2)
(42, 2, 2)
(42, 2, 3)
(42, 3, 2)
(42, 4, 2)
(42, 5, 2)
(43, 2, 2)
(43, 2, 3)
(43, 3, 2)
(43, 4, 2)
(43, 5, 2)
(44, 2, 2)
(44, 2, 3)
(44, 3, 2)
(44, 4, 2)
(44, 5, 2)
(45, 2, 2)
(45, 2, 3)
(45, 3, 2)
(45, 4, 2)
(45, 5, 2)
(46, 2, 2)
(46, 2, 3)
(46, 3, 2)
(46, 4, 2)
(46, 5, 2)
(47, 2, 2)
(47, 2, 3)
(47, 3, 2)
(47, 4, 2)
(47, 5, 2)
(48, 2, 2)
(48, 2, 3)
(48, 3, 2)
(48, 4, 2)
(48, 5, 2)
(49, 2, 2)
(49, 2, 3)
(49, 3, 2)
(49, 4, 2)
(49, 5, 2)
(50, 2, 2)
(50, 2, 3)
(50, 3, 2)
(50, 4, 2)
(50, 5, 2)
(51, 2, 2)
(51, 2, 3)
(51, 3, 2)
(51, 4, 2)
(52, 2, 2)
(52, 2, 3)
(52, 3, 2)
(52, 4, 2)
(53, 2, 2)
(53, 2, 3)
(53, 3, 2)
(53, 4, 2)
(54, 2, 2)
(54, 2, 3)
(54, 3, 2)
(54, 4, 2)
(55, 2, 2)
(55, 2, 3)
(55, 3, 2)
(55, 4, 2)
(56, 2, 2)
(56, 3, 2)
(56, 4, 2)
(57, 2, 2)
(57, 3, 2)
(57, 4, 2)
(58, 2, 2)
(58, 3, 2)
(58, 4, 2)
(59, 2, 2)
(59, 3, 2)
(59, 4, 2)
(60, 2, 2)
(60, 3, 2)
(60, 4, 2)
(61, 2, 2)
(61, 3, 2)
(61, 4, 2)
(62, 2, 2)
(62, 3, 2)
(62, 4, 2)
(63, 2, 2)
(63, 3, 2)
(64, 2, 2)
(64, 3, 2)
(65, 2, 2)
(65, 3, 2)
(66, 2, 2)
(66, 3, 2)
(67, 2, 2)
(67, 3, 2)
(68, 2, 2)
(68, 3, 2)
(69, 2, 2)
(69, 3, 2)
(70, 2, 2)
(70, 3, 2)
(71, 2, 2)
(71, 3, 2)
(72, 2, 2)
(72, 3, 2)
(73, 2, 2)
(73, 3, 2)
(74, 2, 2)
(74, 3, 2)
(75, 2, 2)
(75, 3, 2)
(76, 2, 2)
(76, 3, 2)
(77, 2, 2)
(77, 3, 2)
(78, 2, 2)
(78, 3, 2)
(79, 2, 2)
(79, 3, 2)
(80, 2, 2)
(80, 3, 2)
(81, 2, 2)
(81, 3, 2)
(82, 2, 2)
(82, 3, 2)
(83, 2, 2)
(83, 3, 2)
(84, 2, 2)
(85, 2, 2)
(86, 2, 2)
(87, 2, 2)
(88, 2, 2)
(89, 2, 2)
(90, 2, 2)
(91, 2, 2)
(92, 2, 2)
(93, 2, 2)
(94, 2, 2)
(95, 2, 2)
(96, 2, 2)
(97, 2, 2)
(98, 2, 2)
(99, 2, 2)
(100, 2, 2)
(101, 2, 2)
(102, 2, 2)
(103, 2, 2)
(104, 2, 2)
(105, 2, 2)
(106, 2, 2)
(107, 2, 2)
(108, 2, 2)
(109, 2, 2)
(110, 2, 2)
(111, 2, 2)
(112, 2, 2)
(113, 2, 2)
(114, 2, 2)
(115, 2, 2)
(116, 2, 2)
(117, 2, 2)
(118, 2, 2)
(119, 2, 2)
(120, 2, 2)
(121, 2, 2)
(122, 2, 2)
(123, 2, 2)
(124, 2, 2)
(125, 2, 2)
1582
